2023-10-14 19:33:46 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-14 19:33:47 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-14 19:33:47 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-14 19:33:47 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-14 19:33:47 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-14 19:33:47 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-14 19:33:47 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 941 ms
2023-10-14 19:33:47 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-14 19:33:47 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-14 19:33:47 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 1.578 seconds (process running for 2.46)
2023-10-14 19:33:49 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-14 19:33:49 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-14 19:33:49 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
2023-10-14 19:33:49 DEBUG Logger:36 - /JSON {CurrentTime=1697304829935, String=String, Boolean=false, Double=1.234, Int=10}
2023-10-14 19:33:53 DEBUG Logger:36 - /JSON {CurrentTime=1697304833149, String=String, Boolean=false, Double=1.234, Int=10}
2023-10-14 19:34:00 DEBUG Logger:71 - /updateSkin  {SkinHash=Skinhash, SkinBaronPrice=101.0, BitSkinsPrice=103.0, PictureURL=null, SkinPortPrice=102.0, Steamprice=100.0}
2023-10-14 19:34:38 DEBUG Logger:36 - /JSON {CurrentTime=1697304878809, String=String, Boolean=false, Double=1.234, Int=10}
2023-10-15 17:00:52 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 14596 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-15 17:00:52 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-15 17:00:54 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-15 17:00:54 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
2023-10-15 17:00:54 INFO  StandardService:173 - Starting service [Tomcat]
2023-10-15 17:00:54 INFO  StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/10.1.13]
2023-10-15 17:00:54 INFO  [/]:173 - Initializing Spring embedded WebApplicationContext
2023-10-15 17:00:54 INFO  ServletWebServerApplicationContext:291 - Root WebApplicationContext: initialization completed in 2352 ms
2023-10-15 17:00:55 INFO  Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-8080"]
2023-10-15 17:00:55 INFO  TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-10-15 17:00:55 INFO  CsgoItemHandlerApplication:57 - Started CsgoItemHandlerApplication in 3.96 seconds (process running for 6.078)
2023-10-15 17:01:46 INFO  [/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-10-15 17:01:46 INFO  DispatcherServlet:532 - Initializing Servlet 'dispatcherServlet'
2023-10-15 17:01:46 INFO  DispatcherServlet:554 - Completed initialization in 1 ms
2023-10-15 17:01:46 DEBUG Logger:74 - Writing Whole Map to file
2023-10-15 17:01:46 DEBUG Logger:62 - /updateSkin {SkinHash=Skinhash, Steamprice=100.0, Success=true}
2023-10-15 17:03:22 DEBUG Logger:74 - Writing Whole Map to file
2023-10-15 17:03:22 DEBUG Logger:62 - /updateSkin {SkinHash=Skinhash, Steamprice=100.0, Success=true}
2023-10-15 17:05:57 INFO  CsgoItemHandlerApplication:51 - Starting CsgoItemHandlerApplication using Java 19-ea with PID 14296 (E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler\target\classes started by timle in E:\Mehr Programmierstuff\IntelliJProjekte\CSGOItemHandler)
2023-10-15 17:05:57 INFO  CsgoItemHandlerApplication:637 - No active profile set, falling back to 1 default profile: "default"
2023-10-15 17:05:58 INFO  TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-10-15 17:05:58 INFO  Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-8080"]
